pick_id,season,week,game,rule,market,side,bet_home,open_num,close_num,edge,confluence,reg_edge,mammoth,away_ab,home_ab,actual_margin,actual_total,win,clv_pts,roi_u
2023-W06-DET@TB-U,2023,6,DET@TB,wind_under,total,UNDER 45.5,-2,45.5,43.5,15.5,,,0,DET,TB,-14,26,1.0,2.0,0.9090909090909091
2023-W06-BAL@TEN-S,2023,6,BAL@TEN,sides_model,spread,TEN +4.5,1,4.5,5.5,0.036,0.0,0.41,0,BAL,TEN,-8,40,0.0,-1.0,-1.0
2023-W07-DET@BAL-S,2023,7,DET@BAL,sides_model,spread,DET +2.5,0,-2.5,-3.0,-0.163,0.0,0.52,0,DET,BAL,32,44,0.0,-0.5,-1.0
2023-W07-DET@BAL-U,2023,7,DET@BAL,wind_under,total,UNDER 44.5,-2,44.5,43.5,15.8,,,0,DET,BAL,32,44,1.0,1.0,0.9090909090909091
2023-W07-LV@CHI-S,2023,7,LV@CHI,sides_model,spread,CHI +1,1,1.0,2.5,0.151,1.0,5.77,0,LV,CHI,18,42,1.0,-1.5,0.9090909090909091
2023-W07-LV@CHI-TSML,2023,7,LV@CHI,tight_soft_ml_fade_home,spread,LV -1,0,1.0,2.5,6.8,,,0,LV,CHI,18,42,0.0,1.5,-1.0
2023-W07-LV@CHI-BBU,2023,7,LV@CHI,bot_vs_bot_under,total,UNDER 46.5,-2,46.5,38.5,46.5,,,0,LV,CHI,18,42,1.0,8.0,0.9090909090909091
2023-W07-GB@DEN-S,2023,7,GB@DEN,sides_model,spread,GB -1.5,0,1.5,1.0,-0.085,0.0,7.36,0,GB,DEN,2,36,0.0,-0.5,-1.0
2023-W07-GB@DEN-FPR,2023,7,GB@DEN,fade_pr_in_tight_game,spread,DEN +1.5,1,1.5,1.0,4.2,,,0,GB,DEN,2,36,1.0,0.5,0.9090909090909091
2023-W07-GB@DEN-BBU,2023,7,GB@DEN,bot_vs_bot_under,total,UNDER 45.5,-2,45.5,44.0,45.5,,,0,GB,DEN,2,36,1.0,1.5,0.9090909090909091
2023-W07-CLE@IND-S,2023,7,CLE@IND,sides_model,spread,IND +2.5,1,2.5,3.5,0.127,0.0,1.23,0,CLE,IND,-1,77,1.0,-1.0,0.9090909090909091
2023-W07-PIT@LAR-S,2023,7,PIT@LAR,sides_model,spread,PIT +3,0,-3.0,-3.5,-0.134,1.0,-1.96,0,PIT,LAR,-7,41,1.0,-0.5,0.9090909090909091
2023-W07-SF@MIN-S,2023,7,SF@MIN,sides_model,spread,SF -7,0,7.0,7.0,-0.115,0.0,0.03,0,SF,MIN,5,39,0.0,0.0,-1.0
2023-W07-JAX@NO-S,2023,7,JAX@NO,sides_model,spread,JAX -0.75,0,0.75,-2.5,-0.106,0.0,-1.18,0,JAX,NO,-7,55,1.0,-3.25,0.9090909090909091
2023-W07-JAX@NO-TSML,2023,7,JAX@NO,tight_soft_ml_fade_home,spread,JAX -0.75,0,0.75,-2.5,5.3,,,0,JAX,NO,-7,55,1.0,-3.25,0.9090909090909091
2023-W07-JAX@NO-PTF,2023,7,JAX@NO,primetime_tight_favorite,spread,JAX -0.75,0,0.75,-2.5,0.75,,,0,JAX,NO,-7,55,1.0,-3.25,0.9090909090909091
2023-W07-JAX@NO-PTU,2023,7,JAX@NO,primetime_tight_under,total,UNDER 42.5,-2,42.5,41.0,42.5,,,0,JAX,NO,-7,55,0.0,1.5,-1.0
2023-W07-WAS@NYG-S,2023,7,WAS@NYG,sides_model,spread,WAS -1.5,0,1.5,3.0,-0.081,0.0,1.24,0,WAS,NYG,7,21,0.0,1.5,-1.0
2023-W07-WAS@NYG-U,2023,7,WAS@NYG,wind_under,total,UNDER 41.5,-2,41.5,37.0,20.6,,,0,WAS,NYG,7,21,1.0,4.5,0.9090909090909091
2023-W07-WAS@NYG-BBU,2023,7,WAS@NYG,bot_vs_bot_under,total,UNDER 41.5,-2,41.5,37.0,41.5,,,0,WAS,NYG,7,21,1.0,4.5,0.9090909090909091
2023-W07-MIA@PHI-S,2023,7,MIA@PHI,sides_model,spread,MIA +2.5,0,-2.5,-3.0,-0.104,1.0,-6.2,0,MIA,PHI,14,48,0.0,-0.5,-1.0
2023-W07-MIA@PHI-DKJ,2023,7,MIA@PHI,dk_heavy_home_juice,spread,PHI -2.5,1,-2.5,-3.0,120.0,,,0,MIA,PHI,14,48,1.0,0.5,0.9090909090909091
2023-W07-MIA@PHI-PTF,2023,7,MIA@PHI,primetime_tight_favorite,spread,PHI -2.5,1,-2.5,-3.0,2.5,,,0,MIA,PHI,14,48,1.0,0.5,0.9090909090909091
2023-W07-MIA@PHI-PTU,2023,7,MIA@PHI,primetime_tight_under,total,UNDER 53.5,-2,53.5,52.0,53.5,,,0,MIA,PHI,14,48,1.0,1.5,0.9090909090909091
2023-W07-MIA@PHI-TTH,2023,7,MIA@PHI,top_vs_top_pt_home,spread,PHI -2.5,1,-2.5,-3.0,0.0,,,0,MIA,PHI,14,48,1.0,0.5,0.9090909090909091
2023-W07-ARI@SEA-S,2023,7,ARI@SEA,sides_model,spread,ARI +7,0,-7.0,-9.0,-0.146,0.0,1.17,0,ARI,SEA,10,30,0.0,-2.0,-1.0
2023-W07-ATL@TB-S,2023,7,ATL@TB,sides_model,spread,ATL +2.5,0,-2.5,-3.0,-0.098,0.0,0.39,0,ATL,TB,-3,29,1.0,-0.5,0.9090909090909091
2023-W07-ATL@TB-BBU,2023,7,ATL@TB,bot_vs_bot_under,total,UNDER 40.5,-2,40.5,37.5,40.5,,,0,ATL,TB,-3,29,1.0,3.0,0.9090909090909091
2023-W08-TB@BUF-S,2023,8,TB@BUF,sides_model,spread,TB +8.5,0,-8.5,-10.0,-0.09,0.0,1.96,0,TB,BUF,6,42,1.0,-1.5,0.9090909090909091
2023-W08-HOU@CAR-S,2023,8,HOU@CAR,sides_model,spread,HOU -3,0,3.0,3.5,-0.089,1.0,-3.58,0,HOU,CAR,2,28,0.0,0.5,-1.0
2023-W08-KC@DEN-S,2023,8,KC@DEN,sides_model,spread,DEN +8.5,1,8.5,7.0,0.295,1.0,2.97,0,KC,DEN,15,33,1.0,1.5,0.9090909090909091
2023-W08-LV@DET-S,2023,8,LV@DET,sides_model,spread,LV +7.5,0,-7.5,-7.0,-0.031,1.0,-2.71,0,LV,DET,12,40,0.0,0.5,-1.0
2023-W08-MIN@GB-FPR,2023,8,MIN@GB,fade_pr_in_tight_game,spread,GB -1.5,1,-1.5,1.0,3.6,,,0,MIN,GB,-14,34,0.0,-2.5,-1.0
2023-W08-NO@IND-S,2023,8,NO@IND,sides_model,spread,NO -1.5,0,1.5,2.0,-0.074,1.0,-4.87,0,NO,IND,-11,65,1.0,0.5,0.9090909090909091
2023-W08-NO@IND-HLU,2023,8,NO@IND,total_high_line_under,total,UNDER 40.5,-2,40.5,43.5,10.33,,,0,NO,IND,-11,65,0.0,-3.0,-1.0
2023-W08-CHI@LAC-S,2023,8,CHI@LAC,sides_model,spread,LAC -9.75,1,-9.75,-9.5,0.037,1.0,4.38,0,CHI,LAC,17,43,1.0,-0.25,0.9090909090909091
2023-W08-NE@MIA-S,2023,8,NE@MIA,sides_model,spread,NE +12.5,0,-12.5,-8.0,-0.184,1.0,-7.37,0,NE,MIA,14,48,0.0,4.5,-1.0
2023-W08-NE@MIA-U,2023,8,NE@MIA,wind_under,total,UNDER 46.75,-2,46.75,46.5,19.6,,,0,NE,MIA,14,48,0.0,0.25,-1.0
2023-W08-NYJ@NYG-S,2023,8,NYJ@NYG,sides_model,spread,NYG +3,1,3.0,3.0,0.146,0.0,1.22,0,NYJ,NYG,-3,23,,0.0,0.0
2023-W08-JAX@PIT-S,2023,8,JAX@PIT,sides_model,spread,PIT +1.5,1,1.5,2.5,0.137,1.0,1.69,1,JAX,PIT,-10,30,0.0,-1.0,-1.0
2023-W08-JAX@PIT-FPR,2023,8,JAX@PIT,fade_pr_in_tight_game,spread,PIT +1.5,1,1.5,2.5,4.1,,,0,JAX,PIT,-10,30,0.0,-1.0,-1.0
2023-W08-CIN@SF-S,2023,8,CIN@SF,sides_model,spread,SF -6,1,-6.0,-4.0,0.044,0.0,1.1,0,CIN,SF,-14,48,0.0,-2.0,-1.0
2023-W08-CLE@SEA-S,2023,8,CLE@SEA,sides_model,spread,CLE +2,0,-2.0,-4.0,-0.088,0.0,-0.75,0,CLE,SEA,4,44,0.0,-2.0,-1.0
2023-W08-ATL@TEN-S,2023,8,ATL@TEN,sides_model,spread,TEN +0,1,0.0,2.5,0.076,1.0,3.98,0,ATL,TEN,5,51,1.0,-2.5,0.9090909090909091
2023-W08-PHI@WAS-S,2023,8,PHI@WAS,sides_model,spread,WAS +6,1,6.0,7.0,0.067,0.0,-2.55,0,PHI,WAS,-7,69,0.0,-1.0,-1.0
2023-W08-PHI@WAS-LLO,2023,8,PHI@WAS,total_low_line_over,total,OVER 45.5,-1,45.5,42.5,-8.75,,,0,PHI,WAS,-7,69,1.0,-3.0,0.9090909090909091
2023-W09-MIN@ATL-S,2023,9,MIN@ATL,sides_model,spread,ATL -1,1,-1.0,-3.5,0.301,0.0,1.09,0,MIN,ATL,-3,59,0.0,2.5,-1.0
2023-W09-MIN@ATL-FPR,2023,9,MIN@ATL,fade_pr_in_tight_game,spread,ATL -1,1,-1.0,-3.5,5.4,,,0,MIN,ATL,-3,59,0.0,2.5,-1.0
2023-W09-SEA@BAL-S,2023,9,SEA@BAL,sides_model,spread,SEA +4.5,0,-4.5,-6.0,-0.103,0.0,1.34,0,SEA,BAL,34,40,0.0,-1.5,-1.0
2023-W09-IND@CAR-BBU,2023,9,IND@CAR,bot_vs_bot_under,total,UNDER 43.5,-2,43.5,45.0,43.5,,,0,IND,CAR,-14,40,1.0,-1.5,0.9090909090909091
2023-W09-BUF@CIN-S,2023,9,BUF@CIN,sides_model,spread,BUF -1,0,1.0,-1.5,-0.14,1.0,-3.2,0,BUF,CIN,6,42,0.0,-2.5,-1.0
2023-W09-BUF@CIN-FPR,2023,9,BUF@CIN,fade_pr_in_tight_game,spread,CIN +1,1,1.0,-1.5,5.7,,,0,BUF,CIN,6,42,1.0,2.5,0.9090909090909091
2023-W09-BUF@CIN-PTF,2023,9,BUF@CIN,primetime_tight_favorite,spread,BUF -1,0,1.0,-1.5,1.0,,,0,BUF,CIN,6,42,0.0,-2.5,-1.0
2023-W09-BUF@CIN-PTU,2023,9,BUF@CIN,primetime_tight_under,total,UNDER 46.5,-2,46.5,50.5,46.5,,,0,BUF,CIN,6,42,1.0,-4.0,0.9090909090909091
2023-W09-ARI@CLE-S,2023,9,ARI@CLE,sides_model,spread,CLE -7.75,1,-7.75,-13.0,0.065,1.0,7.34,0,ARI,CLE,27,27,1.0,5.25,0.9090909090909091
2023-W09-ARI@CLE-HLU,2023,9,ARI@CLE,total_high_line_under,total,UNDER 39.5,-2,39.5,38.0,4.33,,,0,ARI,CLE,27,27,1.0,1.5,0.9090909090909091
2023-W09-LAR@GB-S,2023,9,LAR@GB,sides_model,spread,LAR -1,0,1.0,-3.5,-0.158,0.0,0.05,0,LAR,GB,17,23,0.0,-4.5,-1.0
2023-W09-LAR@GB-TSML,2023,9,LAR@GB,tight_soft_ml_fade_home,spread,LAR -1,0,1.0,-3.5,6.4,,,0,LAR,GB,17,23,0.0,-4.5,-1.0
2023-W09-TB@HOU-S,2023,9,TB@HOU,sides_model,spread,TB +2.5,0,-2.5,-2.5,-0.066,0.0,0.28,0,TB,HOU,2,76,1.0,0.0,0.9090909090909091
2023-W09-MIA@KC-S,2023,9,MIA@KC,sides_model,spread,MIA +2.5,0,-2.5,-4.5,-0.031,1.0,-5.45,0,MIA,KC,7,35,0.0,-2.0,-1.0
2023-W09-NYG@LV-BBU,2023,9,NYG@LV,bot_vs_bot_under,total,UNDER 39.75,-2,39.75,38.5,39.8,,,0,NYG,LV,24,36,1.0,1.25,0.9090909090909091
2023-W09-WAS@NE-S,2023,9,WAS@NE,sides_model,spread,WAS +2,0,-2.0,-3.0,-0.159,0.0,-0.48,0,WAS,NE,-3,37,1.0,-1.0,0.9090909090909091
2023-W09-WAS@NE-BBU,2023,9,WAS@NE,bot_vs_bot_under,total,UNDER 39,-2,39.0,40.5,39.0,,,0,WAS,NE,-3,37,1.0,-1.5,0.9090909090909091
2023-W09-CHI@NO-S,2023,9,CHI@NO,sides_model,spread,NO -5.5,1,-5.5,-9.0,0.092,1.0,2.53,0,CHI,NO,7,41,1.0,3.5,0.9090909090909091
2023-W09-LAC@NYJ-S,2023,9,LAC@NYJ,sides_model,spread,NYJ +1.5,1,1.5,3.0,0.173,1.0,4.59,0,LAC,NYJ,-21,33,0.0,-1.5,-1.0
2023-W09-LAC@NYJ-PTF,2023,9,LAC@NYJ,primetime_tight_favorite,spread,LAC -1.5,0,1.5,3.0,1.5,,,0,LAC,NYJ,-21,33,1.0,1.5,0.9090909090909091
2023-W09-LAC@NYJ-PTU,2023,9,LAC@NYJ,primetime_tight_under,total,UNDER 43,-2,43.0,41.0,43.0,,,0,LAC,NYJ,-21,33,1.0,2.0,0.9090909090909091
2023-W09-DAL@PHI-S,2023,9,DAL@PHI,sides_model,spread,DAL +3,0,-3.0,-3.0,-0.084,1.0,-9.95,0,DAL,PHI,5,51,0.0,0.0,-1.0
2023-W10-ATL@ARI-S,2023,10,ATL@ARI,sides_model,spread,ARI +2,1,2.0,2.0,0.176,1.0,3.59,0,ATL,ARI,2,48,1.0,0.0,0.9090909090909091
2023-W10-ATL@ARI-BBU,2023,10,ATL@ARI,bot_vs_bot_under,total,UNDER 41,-2,41.0,43.5,41.0,,,0,ATL,ARI,2,48,0.0,-2.5,-1.0
2023-W10-CLE@BAL-S,2023,10,CLE@BAL,sides_model,spread,CLE +5.5,0,-5.5,-6.0,-0.167,1.0,-6.28,0,CLE,BAL,-2,64,1.0,-0.5,0.9090909090909091
2023-W10-CLE@BAL-HLU,2023,10,CLE@BAL,total_high_line_under,total,UNDER 40.5,-2,40.5,38.0,17.17,,,0,CLE,BAL,-2,64,0.0,2.5,-1.0
2023-W10-DEN@BUF-S,2023,10,DEN@BUF,sides_model,spread,BUF -8.5,1,-8.5,-7.5,0.107,1.0,2.36,0,DEN,BUF,-2,46,0.0,-1.0,-1.0
2023-W10-CAR@CHI-S,2023,10,CAR@CHI,sides_model,spread,CHI -1.5,1,-1.5,-3.5,0.178,1.0,2.55,0,CAR,CHI,3,29,1.0,2.0,0.9090909090909091
2023-W10-CAR@CHI-O,2023,10,CAR@CHI,receiver_over,total,OVER 41,-1,41.0,38.0,36.8,,,0,CAR,CHI,3,29,0.0,-3.0,-1.0
2023-W10-CAR@CHI-PTF,2023,10,CAR@CHI,primetime_tight_favorite,spread,CHI -1.5,1,-1.5,-3.5,1.5,,,0,CAR,CHI,3,29,1.0,2.0,0.9090909090909091
2023-W10-CAR@CHI-PTU,2023,10,CAR@CHI,primetime_tight_under,total,UNDER 41,-2,41.0,38.0,41.0,,,0,CAR,CHI,3,29,1.0,3.0,0.9090909090909091
2023-W10-CAR@CHI-BBU,2023,10,CAR@CHI,bot_vs_bot_under,total,UNDER 41,-2,41.0,38.0,41.0,,,0,CAR,CHI,3,29,1.0,3.0,0.9090909090909091
2023-W10-HOU@CIN-S,2023,10,HOU@CIN,sides_model,spread,CIN -7.5,1,-7.5,-5.5,0.154,0.0,0.18,0,HOU,CIN,-3,57,0.0,-2.0,-1.0
2023-W10-HOU@CIN-O,2023,10,HOU@CIN,receiver_over_HC,total,OVER 44.5,-1,44.5,45.5,44.4,,,0,HOU,CIN,-3,57,1.0,1.0,0.9090909090909091
2023-W10-NYG@DAL-S,2023,10,NYG@DAL,sides_model,spread,DAL -10,1,-10.0,-17.5,0.048,1.0,4.57,0,NYG,DAL,32,66,1.0,7.5,0.9090909090909091
2023-W10-DET@LAC-S,2023,10,DET@LAC,sides_model,spread,LAC -1,1,-1.0,2.5,0.065,0.0,-0.61,0,DET,LAC,-3,79,0.0,-3.5,-1.0
2023-W10-NYJ@LV-PTF,2023,10,NYJ@LV,primetime_tight_favorite,spread,NYJ -2.5,0,2.5,1.0,2.5,,,0,NYJ,LV,4,28,0.0,-1.5,-1.0
2023-W10-NYJ@LV-PTU,2023,10,NYJ@LV,primetime_tight_under,total,UNDER 36.5,-2,36.5,35.5,36.5,,,0,NYJ,LV,4,28,1.0,1.0,0.9090909090909091
2023-W10-NO@MIN-S,2023,10,NO@MIN,sides_model,spread,NO -2.5,0,2.5,3.0,-0.295,0.0,-0.72,0,NO,MIN,8,46,0.0,0.5,-1.0
2023-W10-NO@MIN-HLU,2023,10,NO@MIN,total_high_line_under,total,UNDER 39,-2,39.0,40.5,11.83,,,0,NO,MIN,8,46,0.0,-1.5,-1.0
2023-W10-IND@NE-S,2023,10,IND@NE,sides_model,spread,NE -1,1,-1.0,2.0,0.373,1.0,3.2,0,IND,NE,-4,16,0.0,-3.0,-1.0
2023-W10-IND@NE-BBU,2023,10,IND@NE,bot_vs_bot_under,total,UNDER 44,-2,44.0,42.5,44.0,,,0,IND,NE,-4,16,1.0,1.5,0.9090909090909091
2023-W10-GB@PIT-S,2023,10,GB@PIT,sides_model,spread,GB +3,0,-3.0,-3.0,-0.165,1.0,-4.35,0,GB,PIT,4,42,0.0,0.0,-1.0
2023-W10-WAS@SEA-S,2023,10,WAS@SEA,sides_model,spread,WAS +6.5,0,-6.5,-6.0,-0.037,0.0,1.72,0,WAS,SEA,3,55,1.0,0.5,0.9090909090909091
2023-W10-TEN@TB-HLU,2023,10,TEN@TB,total_high_line_under,total,UNDER 38.5,-2,38.5,39.0,7.0,,,0,TEN,TB,14,26,1.0,-0.5,0.9090909090909091
2023-W11-CIN@BAL-O,2023,11,CIN@BAL,receiver_over_HC,total,OVER 44,-1,44.0,46.5,44.4,,,0,CIN,BAL,14,54,1.0,2.5,0.9090909090909091
2023-W11-CIN@BAL-PTF,2023,11,CIN@BAL,primetime_tight_favorite,spread,BAL -3,1,-3.0,-4.0,3.0,,,0,CIN,BAL,14,54,1.0,1.0,0.9090909090909091
2023-W11-CIN@BAL-PTU,2023,11,CIN@BAL,primetime_tight_under,total,UNDER 44,-2,44.0,46.5,44.0,,,0,CIN,BAL,14,54,0.0,-2.5,-1.0
2023-W11-CIN@BAL-TTH,2023,11,CIN@BAL,top_vs_top_pt_home,spread,BAL -3,1,-3.0,-4.0,0.0,,,0,CIN,BAL,14,54,1.0,1.0,0.9090909090909091
2023-W11-NYJ@BUF-S,2023,11,NYJ@BUF,sides_model,spread,NYJ +6.5,0,-6.5,-8.5,-0.12,1.0,-2.17,0,NYJ,BUF,26,38,0.0,-2.0,-1.0
2023-W11-DAL@CAR-S,2023,11,DAL@CAR,sides_model,spread,CAR +10.5,1,10.5,11.0,0.27,0.0,-1.0,0,DAL,CAR,-23,43,0.0,-0.5,-1.0
2023-W11-PIT@CLE-S,2023,11,PIT@CLE,sides_model,spread,PIT +4.5,0,-4.5,-2.0,-0.309,1.0,-5.06,0,PIT,CLE,3,23,1.0,2.5,0.9090909090909091
2023-W11-PIT@CLE-HLU,2023,11,PIT@CLE,total_high_line_under,total,UNDER 37.5,-2,37.5,34.0,4.42,,,0,PIT,CLE,3,23,1.0,3.5,0.9090909090909091
2023-W11-MIN@DEN-S,2023,11,MIN@DEN,sides_model,spread,DEN -2.5,1,-2.5,-2.5,0.248,0.0,-0.34,0,MIN,DEN,1,41,0.0,0.0,-1.0
2023-W11-MIN@DEN-PTF,2023,11,MIN@DEN,primetime_tight_favorite,spread,DEN -2.5,1,-2.5,-2.5,2.5,,,0,MIN,DEN,1,41,0.0,0.0,-1.0
2023-W11-MIN@DEN-PTU,2023,11,MIN@DEN,primetime_tight_under,total,UNDER 43,-2,43.0,43.0,43.0,,,0,MIN,DEN,1,41,1.0,0.0,0.9090909090909091
2023-W11-MIN@DEN-SDFH,2023,11,MIN@DEN,spread_dog_cover_fade_home,spread,DEN -2.5,1,-2.5,-2.5,7.18,,,0,MIN,DEN,1,41,0.0,0.0,-1.0
2023-W11-CHI@DET-S,2023,11,CHI@DET,sides_model,spread,DET -8.75,1,-8.75,-8.0,0.099,0.0,0.9,0,CHI,DET,5,57,0.0,-0.75,-1.0
2023-W11-LAC@GB-S,2023,11,LAC@GB,sides_model,spread,GB +3,1,3.0,3.0,0.115,0.0,-0.59,0,LAC,GB,3,43,1.0,0.0,0.9090909090909091
2023-W11-ARI@HOU-S,2023,11,ARI@HOU,sides_model,spread,ARI +4.5,0,-4.5,-5.5,-0.035,0.0,0.77,0,ARI,HOU,5,37,0.0,-1.0,-1.0
2023-W11-TEN@JAX-S,2023,11,TEN@JAX,sides_model,spread,TEN +6,0,-6.0,-6.5,-0.268,1.0,-6.84,0,TEN,JAX,20,48,0.0,-0.5,-1.0
2023-W11-PHI@KC-PTF,2023,11,PHI@KC,primetime_tight_favorite,spread,KC -2.5,1,-2.5,-2.5,2.5,,,0,PHI,KC,-4,38,0.0,0.0,-1.0
2023-W11-PHI@KC-PTU,2023,11,PHI@KC,primetime_tight_under,total,UNDER 48,-2,48.0,46.0,48.0,,,0,PHI,KC,-4,38,1.0,2.0,0.9090909090909091
2023-W11-PHI@KC-TTH,2023,11,PHI@KC,top_vs_top_pt_home,spread,KC -2.5,1,-2.5,-2.5,0.0,,,0,PHI,KC,-4,38,0.0,0.0,-1.0
2023-W11-SEA@LAR-S,2023,11,SEA@LAR,sides_model,spread,LAR +3,1,3.0,-2.0,0.123,1.0,4.56,0,SEA,LAR,1,33,1.0,5.0,0.9090909090909091
2023-W11-LV@MIA-S,2023,11,LV@MIA,sides_model,spread,LV +10,0,-10.0,-14.0,-0.077,0.0,4.46,0,LV,MIA,7,33,1.0,-4.0,0.9090909090909091
2023-W11-TB@SF-S,2023,11,TB@SF,sides_model,spread,SF -10.5,1,-10.5,-13.5,0.136,0.0,0.6,0,TB,SF,13,41,1.0,3.0,0.9090909090909091
2023-W11-TB@SF-DKO,2023,11,TB@SF,dk_giant_fav_over,total,OVER 42.5,-1,42.5,42.0,6.3,,,0,TB,SF,13,41,0.0,-0.5,-1.0
2023-W11-NYG@WAS-S,2023,11,NYG@WAS,sides_model,spread,WAS -8,1,-8.0,-8.5,0.179,0.0,-0.53,0,NYG,WAS,-12,50,0.0,0.5,-1.0
2023-W12-LAR@ARI-S,2023,12,LAR@ARI,sides_model,spread,ARI +2.5,1,2.5,3.0,0.134,0.0,-1.72,0,LAR,ARI,-23,51,0.0,-0.5,-1.0
2023-W12-LAR@ARI-BBU,2023,12,LAR@ARI,bot_vs_bot_under,total,UNDER 46,-2,46.0,45.0,46.0,,,0,LAR,ARI,-23,51,0.0,1.0,-1.0
2023-W12-LAR@ARI-LLO,2023,12,LAR@ARI,total_low_line_over,total,OVER 46,-1,46.0,45.0,-11.0,,,0,LAR,ARI,-23,51,1.0,-1.0,0.9090909090909091
2023-W12-NO@ATL-FPR,2023,12,NO@ATL,fade_pr_in_tight_game,spread,ATL +0,1,0.0,2.0,3.4,,,0,NO,ATL,9,39,1.0,-2.0,0.9090909090909091
2023-W12-NO@ATL-HLU,2023,12,NO@ATL,total_high_line_under,total,UNDER 41,-2,41.0,42.0,7.42,,,0,NO,ATL,9,39,1.0,-1.0,0.9090909090909091
2023-W12-PIT@CIN-S,2023,12,PIT@CIN,sides_model,spread,PIT +5.5,0,-5.5,2.5,-0.119,1.0,-3.67,0,PIT,CIN,-6,26,1.0,8.0,0.9090909090909091
2023-W12-PIT@CIN-O,2023,12,PIT@CIN,receiver_over_HC,total,OVER 41.5,-1,41.5,36.5,44.4,,,0,PIT,CIN,-6,26,0.0,-5.0,-1.0
2023-W12-WAS@DAL-S,2023,12,WAS@DAL,sides_model,spread,WAS +9.5,0,-9.5,-13.5,-0.08,0.0,5.14,0,WAS,DAL,35,55,0.0,-4.0,-1.0
2023-W12-WAS@DAL-DKO,2023,12,WAS@DAL,dk_giant_fav_over,total,OVER 45,-1,45.0,47.5,5.4,,,0,WAS,DAL,35,55,1.0,2.5,0.9090909090909091
2023-W12-CLE@DEN-S,2023,12,CLE@DEN,sides_model,spread,DEN -1.5,1,-1.5,-1.5,0.142,0.0,-1.83,0,CLE,DEN,17,41,1.0,0.0,0.9090909090909091
2023-W12-CLE@DEN-FPR,2023,12,CLE@DEN,fade_pr_in_tight_game,spread,DEN -1.5,1,-1.5,-1.5,6.9,,,0,CLE,DEN,17,41,1.0,0.0,0.9090909090909091
2023-W12-CLE@DEN-HLU,2023,12,CLE@DEN,total_high_line_under,total,UNDER 36.5,-2,36.5,37.5,6.5,,,0,CLE,DEN,17,41,0.0,-1.0,-1.0
2023-W12-CLE@DEN-SDFH,2023,12,CLE@DEN,spread_dog_cover_fade_home,spread,DEN -1.5,1,-1.5,-1.5,8.15,,,0,CLE,DEN,17,41,1.0,0.0,0.9090909090909091
2023-W12-GB@DET-S,2023,12,GB@DET,sides_model,spread,GB +7.5,0,-7.5,-8.5,-0.041,0.0,1.51,0,GB,DET,-7,51,1.0,-1.0,0.9090909090909091
2023-W12-JAX@HOU-S,2023,12,JAX@HOU,sides_model,spread,HOU +1,1,1.0,1.5,0.114,1.0,1.81,0,JAX,HOU,-3,45,0.0,-0.5,-1.0
2023-W12-JAX@HOU-TSML,2023,12,JAX@HOU,tight_soft_ml_fade_home,spread,JAX -1,0,1.0,1.5,7.5,,,0,JAX,HOU,-3,45,1.0,0.5,0.9090909090909091
2023-W12-TB@IND-S,2023,12,TB@IND,sides_model,spread,TB +1.5,0,-1.5,-2.5,-0.051,1.0,-2.21,0,TB,IND,7,47,0.0,-1.0,-1.0
2023-W12-BAL@LAC-S,2023,12,BAL@LAC,sides_model,spread,BAL -3.5,0,3.5,3.0,-0.097,1.0,-3.21,0,BAL,LAC,-10,30,1.0,-0.5,0.9090909090909091
2023-W12-KC@LV-S,2023,12,KC@LV,sides_model,spread,LV +9.5,1,9.5,9.0,0.357,1.0,6.28,0,KC,LV,-14,48,0.0,0.5,-1.0
2023-W12-KC@LV-DKO,2023,12,KC@LV,dk_giant_fav_over,total,OVER 45,-1,45.0,42.5,5.1,,,0,KC,LV,-14,48,1.0,-2.5,0.9090909090909091
2023-W12-NE@NYG-S,2023,12,NE@NYG,sides_model,spread,NYG +5,1,5.0,4.5,0.268,0.0,0.24,0,NE,NYG,3,17,1.0,0.5,0.9090909090909091
2023-W12-NE@NYG-O,2023,12,NE@NYG,receiver_over,total,OVER 35,-1,35.0,36.0,35.3,,,0,NE,NYG,3,17,0.0,1.0,-1.0
2023-W12-MIA@NYJ-S,2023,12,MIA@NYJ,sides_model,spread,NYJ +6.5,1,6.5,9.5,0.193,1.0,5.92,0,MIA,NYJ,-21,47,0.0,-3.0,-1.0
2023-W12-BUF@PHI-S,2023,12,BUF@PHI,sides_model,spread,BUF +3.5,0,-3.5,-2.5,-0.13,1.0,-4.06,0,BUF,PHI,3,71,1.0,1.0,0.9090909090909091
2023-W12-SF@SEA-S,2023,12,SF@SEA,sides_model,spread,SF -5,0,5.0,7.0,-0.049,1.0,-2.39,0,SF,SEA,-18,44,1.0,2.0,0.9090909090909091
2023-W12-CAR@TEN-S,2023,12,CAR@TEN,sides_model,spread,TEN -4,1,-4.0,-3.5,0.134,1.0,2.78,0,CAR,TEN,7,27,1.0,-0.5,0.9090909090909091
2023-W13-SEA@DAL-S,2023,13,SEA@DAL,sides_model,spread,SEA +7,0,-7.0,-9.5,-0.039,0.0,-0.63,0,SEA,DAL,6,76,1.0,-2.5,0.9090909090909091
2023-W13-KC@GB-S,2023,13,KC@GB,sides_model,spread,GB +7,1,7.0,5.5,0.275,1.0,1.72,0,KC,GB,8,46,1.0,1.5,0.9090909090909091
